"FID","Ztemp","Zprecip","Pruinosity","Persistence","Family","Genus","Species","Genus_species","z.hist.temp","z.hist.precip"
1271,1.587008715,-1.195129315,"n",0,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",1.07515802929895,-1.73018831537522
1271,1.587008715,-1.195129315,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",1.07515802929895,-1.73018831537522
1272,1.321827003,-1.351463005,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.957184904820362,-1.57427842453048
1273,1.722429128,-1.388165759,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.32604220253966,-1.64646904176012
1273,1.722429128,-1.388165759,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",1.32604220253966,-1.64646904176012
1279,1.696769784,-1.400119565,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.35418901116291,0.011124021254743
1279,1.696769784,-1.400119565,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",1.35418901116291,0.011124021254743
1279,1.696769784,-1.400119565,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.35418901116291,0.011124021254743
1280,1.657273139,-1.520438648,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.235803373515,0.60921117060258
1280,1.657273139,-1.520438648,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",1.235803373515,0.60921117060258
1282,-0.797681733,-1.141001852,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",1.2635179221523,1.09643614710773
1284,-1.614082407,-0.840299418,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.26725245747268,1.33409059169463
1284,-1.614082407,-0.840299418,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.26725245747268,1.33409059169463
1284,-1.614082407,-0.840299418,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.26725245747268,1.33409059169463
1288,-0.945556888,0.358104367,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",1.29638183297163,1.29084190648848
1288,-0.945556888,0.358104367,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",1.29638183297163,1.29084190648848
1294,0.242605511,-0.786224045,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.28470647339129,0.951953996727259
1294,0.242605511,-0.786224045,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.28470647339129,0.951953996727259
1294,0.242605511,-0.786224045,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.28470647339129,0.951953996727259
1369,0.675750481,-1.550338242,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.657142008077138,-1.42327412485011
1369,0.675750481,-1.550338242,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",0.657142008077138,-1.42327412485011
1369,0.675750481,-1.550338242,"n",0,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",0.657142008077138,-1.42327412485011
1369,0.675750481,-1.550338242,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",0.657142008077138,-1.42327412485011
1369,0.675750481,-1.550338242,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.657142008077138,-1.42327412485011
1369,0.675750481,-1.550338242,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.657142008077138,-1.42327412485011
1370,1.697349755,-1.541473385,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"y",0,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.103050239481216,-1.42701832100537
1370,1.697349755,-1.541473385,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",0.103050239481216,-1.42701832100537
1373,1.281305157,-1.390903266,"n",0,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.857491473592981,-1.6933935804176
1374,1.808505099,-1.410563081,"n",0,"Aeshnidae","Aeshna","Aeshna juncea","Aeshna_juncea",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",0,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",0,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",0,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",1.14068990175722,-1.6013922341153
1374,1.808505099,-1.410563081,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",1.14068990175722,-1.6013922341153
1376,2.665831842,-1.076003523,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",1.01768502800444,-1.21101249630365
1376,2.665831842,-1.076003523,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.01768502800444,-1.21101249630365
1380,1.491295844,-1.468935943,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.14387413018786,0.0808424498070166
1380,1.491295844,-1.468935943,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.14387413018786,0.0808424498070166
1380,1.491295844,-1.468935943,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",1.14387413018786,0.0808424498070166
1380,1.491295844,-1.468935943,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.14387413018786,0.0808424498070166
1380,1.491295844,-1.468935943,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",1.14387413018786,0.0808424498070166
1381,0.934652097,-1.698731515,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.10346216146127,0.867346627092478
1382,0.6409229,-1.464327965,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.07517755911759,1.10057373578996
1383,-0.159982576,-0.691855768,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",1.09825334183138,1.29753658250918
1387,-2.350833664,-0.612475414,"n",0,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",1.01194543130345,1.53372077908971
1389,-0.193720514,0.153856069,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",1.07378204507661,1.33554791097088
1389,-0.193720514,0.153856069,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",1.07378204507661,1.33554791097088
1389,-0.193720514,0.153856069,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",1.07378204507661,1.33554791097088
1394,0.014547834,-0.441621247,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",1,"Aeshnidae","Basiaeschna","Basiaeschna janata","Basiaeschna_janata",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Cordulegastridae","Cordulegaster","Cordulegaster maculata","Cordulegaster_maculata",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Corduliidae","Macromia","Macromia illinoiensis","Macromia_illinoiensis",1.4988741535885,0.743865905915385
1394,0.014547834,-0.441621247,"n",0,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",1.4988741535885,0.743865905915385
1395,0.187930017,-0.632799729,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.36843926883224,0.921144832856514
1395,0.187930017,-0.632799729,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.36843926883224,0.921144832856514
1463,-2.045692503,-1.595145225,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.892262579701718,-1.9293272828521
1463,-2.045692503,-1.595145225,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.892262579701718,-1.9293272828521
1464,-1.044778879,-1.7007903,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",1.17935221573144,-1.76691143953324
1464,-1.044778879,-1.7007903,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.17935221573144,-1.76691143953324
1470,2.107682513,-1.63799075,"n",1,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-0.0295465961987429,-1.49003546551933
1470,2.107682513,-1.63799075,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-0.0295465961987429,-1.49003546551933
1470,2.107682513,-1.63799075,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",-0.0295465961987429,-1.49003546551933
1470,2.107682513,-1.63799075,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-0.0295465961987429,-1.49003546551933
1470,2.107682513,-1.63799075,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.0295465961987429,-1.49003546551933
1470,2.107682513,-1.63799075,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",-0.0295465961987429,-1.49003546551933
1471,0.904446713,-1.575311146,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.0189244606895826,-1.64487180489348
1475,2.132082324,-1.448083009,"n",0,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.02018137282289,-1.55992297313103
1480,2.130078786,-1.304576846,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",1.0342938367718,-0.431053129508937
1480,2.130078786,-1.304576846,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",1.0342938367718,-0.431053129508937
1480,2.130078786,-1.304576846,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.0342938367718,-0.431053129508937
1480,2.130078786,-1.304576846,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.0342938367718,-0.431053129508937
1483,1.023329152,-0.982603552,"n",0,"Gomphidae","Stylogomphus","Stylogomphus albistylus","Stylogomphus_albistylus",0.946708459106678,1.11382327798039
1484,0.201995791,-0.203399306,"n",0,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",0.915220315511712,1.13807118314262
1484,0.201995791,-0.203399306,"n",1,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",0.915220315511712,1.13807118314262
1488,-2.073285086,-0.728212221,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.870680611116082,1.55783203475723
1492,-0.681775309,0.645433522,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",0.757464299464802,1.24233632779014
1492,-0.681775309,0.645433522,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",0.757464299464802,1.24233632779014
1493,-0.534585575,0.821540633,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",0.951307948394925,0.935636861924404
1493,-0.534585575,0.821540633,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.951307948394925,0.935636861924404
1495,0.162118357,-0.495392814,"n",1,"Corduliidae","Didymops","Didymops transversa","Didymops_transversa",1.3345140208687,0.81618017208334
1496,0.207361991,-0.518634727,"n",0,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",1.31218514521899,0.812718935551967
1496,0.207361991,-0.518634727,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",1.31218514521899,0.812718935551967
1497,1.18299706,-0.506238834,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",1.24808415747325,1.10978308573171
1563,-2.420734874,-1.52911399,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.927328152075983,-1.75126232503295
1563,-2.420734874,-1.52911399,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.927328152075983,-1.75126232503295
1564,-1.586097318,-1.525483743,"y",0,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.958659189129872,-1.74468041626939
1564,-1.586097318,-1.525483743,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.958659189129872,-1.74468041626939
1564,-1.586097318,-1.525483743,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.958659189129872,-1.74468041626939
1564,-1.586097318,-1.525483743,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.958659189129872,-1.74468041626939
1564,-1.586097318,-1.525483743,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",0.958659189129872,-1.74468041626939
1564,-1.586097318,-1.525483743,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.958659189129872,-1.74468041626939
1565,-1.641259051,-1.743929692,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",1.18053181677744,-1.58661706585783
1565,-1.641259051,-1.743929692,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",1.18053181677744,-1.58661706585783
1565,-1.641259051,-1.743929692,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",1.18053181677744,-1.58661706585783
1565,-1.641259051,-1.743929692,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",1.18053181677744,-1.58661706585783
1569,0.029181862,-1.609064773,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.987434857913406,-1.26562384736582
1569,0.029181862,-1.609064773,"n",1,"Libellulidae","Libellula","Libellula saturata","Libellula_saturata",0.987434857913406,-1.26562384736582
1572,1.373503049,-1.515599345,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.0863034199954436,-1.78369695349776
1573,1.666658133,-1.548485764,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.119914671874813,-1.73783935829324
1575,1.97222695,-1.497163664,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",0.319360340783487,-1.61877300836232
1575,1.97222695,-1.497163664,"n",0,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",0.319360340783487,-1.61877300836232
1575,1.97222695,-1.497163664,"n",0,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",0.319360340783487,-1.61877300836232
1576,2.361042179,-1.425436542,"n",0,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",0.887545260507663,-1.5397901031996
1576,2.361042179,-1.425436542,"y",0,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",0.887545260507663,-1.5397901031996
1576,2.361042179,-1.425436542,"n",0,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.887545260507663,-1.5397901031996
1582,1.569416246,-1.023385322,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",0.898689843016899,0.100070847327289
1583,1.147413759,-1.31727723,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.906945097356999,0.630928169104835
1584,1.157859104,-0.98906555,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.882788447680353,0.831924707794533
1588,-1.572693533,-0.061666286,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",0.876027007468404,1.02748220154995
1590,-1.032130814,-0.081889504,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",0.774368008493668,1.53570189150143
1590,-1.032130814,-0.081889504,"n",0,"Gomphidae","Stylogomphus","Stylogomphus albistylus","Stylogomphus_albistylus",0.774368008493668,1.53570189150143
1590,-1.032130814,-0.081889504,"n",1,"Gomphidae","Hagenius","Hagenius brevistylus","Hagenius_brevistylus",0.774368008493668,1.53570189150143
1590,-1.032130814,-0.081889504,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",0.774368008493668,1.53570189150143
1591,-0.591897304,0.234655554,"n",0,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",0.711116350860879,1.57907415381963
1591,-0.591897304,0.234655554,"n",0,"Aeshnidae","Anax","Anax junius","Anax_junius",0.711116350860879,1.57907415381963
